invoice_id,scenario,expected_action,ledger_entry_ids,bank_transaction_ids
INV-2026-001522,exact,AUTO_RECONCILE,LED-0001300,BNK-00001460
INV-2026-001523,exact,AUTO_RECONCILE,LED-0001301,BNK-00001461
INV-2026-001524,exact,AUTO_RECONCILE,LED-0001302,BNK-00001462
INV-2026-001525,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001526,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001303,BNK-00001463
INV-2026-001527,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001304,BNK-00001464|BNK-00001465
INV-2026-001528,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001466
INV-2026-001529,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001305,BNK-00001467
INV-2026-001530,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001306,BNK-00001468
INV-2026-001531,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001307,BNK-00001469
INV-2026-001532,exact,AUTO_RECONCILE,LED-0001308,BNK-00001470
INV-2026-001533,exact,AUTO_RECONCILE,LED-0001309,BNK-00001471
INV-2026-001534,exact,AUTO_RECONCILE,LED-0001310,BNK-00001472
INV-2026-001535,exact,AUTO_RECONCILE,LED-0001311,BNK-00001473
INV-2026-001536,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001312,BNK-00001474
INV-2026-001537,exact,AUTO_RECONCILE,LED-0001313,BNK-00001475
INV-2026-001538,exact,AUTO_RECONCILE,LED-0001314,BNK-00001476
INV-2026-001539,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001315,BNK-00001477
INV-2026-001540,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001316,BNK-00001478
INV-2026-001541,exact,AUTO_RECONCILE,LED-0001317,BNK-00001479
INV-2026-001542,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001318,BNK-00001480
INV-2026-001543,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001544,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001319,BNK-00001481
INV-2026-001545,exact,AUTO_RECONCILE,LED-0001320,BNK-00001482
INV-2026-001546,exact,AUTO_RECONCILE,LED-0001321,BNK-00001483
INV-2026-001547,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001484
INV-2026-001548,exact,AUTO_RECONCILE,LED-0001322,BNK-00001485
INV-2026-001549,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001323,BNK-00001486
INV-2026-001550,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001324,BNK-00001487|BNK-00001488
INV-2026-001551,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001552,exact,AUTO_RECONCILE,LED-0001325,BNK-00001489
INV-2026-001553,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001326,BNK-00001490
INV-2026-001554,exact,AUTO_RECONCILE,LED-0001327,BNK-00001491
INV-2026-001555,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001328,BNK-00001492
INV-2026-001556,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001329,BNK-00001493|BNK-00001494
INV-2026-001557,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001558,exact,AUTO_RECONCILE,LED-0001330,BNK-00001495
INV-2026-001559,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001560,exact,AUTO_RECONCILE,LED-0001331,BNK-00001496
INV-2026-001561,exact,AUTO_RECONCILE,LED-0001332,BNK-00001497
INV-2026-001562,exact,AUTO_RECONCILE,LED-0001333,BNK-00001498
INV-2026-001563,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001564,exact,AUTO_RECONCILE,LED-0001334,BNK-00001499
INV-2026-001565,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001335,BNK-00001500
INV-2026-001566,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001336,BNK-00001501
INV-2026-001567,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001337,BNK-00001502
INV-2026-001568,exact,AUTO_RECONCILE,LED-0001338,BNK-00001503
INV-2026-001569,exact,AUTO_RECONCILE,LED-0001339,BNK-00001504
INV-2026-001570,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001340,BNK-00001505|BNK-00001506
INV-2026-001571,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001507
INV-2026-001572,exact,AUTO_RECONCILE,LED-0001341,BNK-00001508
INV-2026-001573,exact,AUTO_RECONCILE,LED-0001342,BNK-00001509
INV-2026-001574,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001343,BNK-00001510
INV-2026-001575,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001344,BNK-00001511
INV-2026-001576,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001345,BNK-00001512
INV-2026-001577,exact,AUTO_RECONCILE,LED-0001346,BNK-00001513
INV-2026-001578,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001347,BNK-00001514
INV-2026-001579,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001348,BNK-00001515
INV-2026-001580,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001349,BNK-00001516
INV-2026-001581,exact,AUTO_RECONCILE,LED-0001350,BNK-00001517
INV-2026-001582,exact,AUTO_RECONCILE,LED-0001351,BNK-00001518
INV-2026-001583,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001352,BNK-00001519
INV-2026-001584,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001353,BNK-00001520
INV-2026-001585,exact,AUTO_RECONCILE,LED-0001354,BNK-00001521
INV-2026-001586,exact,AUTO_RECONCILE,LED-0001355,BNK-00001522
INV-2026-001587,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001356,BNK-00001523
INV-2026-001588,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001357,BNK-00001524|BNK-00001525
INV-2026-001589,exact,AUTO_RECONCILE,LED-0001358,BNK-00001526
INV-2026-001590,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001359,BNK-00001527
INV-2026-001591,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001360,BNK-00001528
INV-2026-001592,exact,AUTO_RECONCILE,LED-0001361,BNK-00001529
INV-2026-001593,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001362,BNK-00001530
INV-2026-001594,exact,AUTO_RECONCILE,LED-0001363,BNK-00001531
INV-2026-001595,exact,AUTO_RECONCILE,LED-0001364,BNK-00001532
INV-2026-001596,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001597,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001365,BNK-00001533
INV-2026-001598,exact,AUTO_RECONCILE,LED-0001366,BNK-00001534
INV-2026-001599,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001367,BNK-00001535
INV-2026-001600,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001368,BNK-00001536
INV-2026-001601,exact,AUTO_RECONCILE,LED-0001369,BNK-00001537
INV-2026-001602,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001370,BNK-00001538
INV-2026-001603,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001371,BNK-00001539
INV-2026-001604,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001372,BNK-00001540
INV-2026-001605,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001606,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001373,BNK-00001541
INV-2026-001607,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001374,BNK-00001542|BNK-00001543
INV-2026-001608,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001375,BNK-00001544
INV-2026-001609,exact,AUTO_RECONCILE,LED-0001376,BNK-00001545
INV-2026-001610,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001611,exact,AUTO_RECONCILE,LED-0001377,BNK-00001546
INV-2026-001612,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001378,BNK-00001547
INV-2026-001613,exact,AUTO_RECONCILE,LED-0001379,BNK-00001548
INV-2026-001614,exact,AUTO_RECONCILE,LED-0001380,BNK-00001549
INV-2026-001615,exact,AUTO_RECONCILE,LED-0001381,BNK-00001550
INV-2026-001616,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001382,BNK-00001551
INV-2026-001617,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001618,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001383,BNK-00001552
INV-2026-001619,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001384,BNK-00001553
INV-2026-001620,exact,AUTO_RECONCILE,LED-0001385,BNK-00001554
INV-2026-001621,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001386,BNK-00001555|BNK-00001556
INV-2026-001622,exact,AUTO_RECONCILE,LED-0001387,BNK-00001557
INV-2026-001623,exact,AUTO_RECONCILE,LED-0001388,BNK-00001558
INV-2026-001624,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001389,BNK-00001559
INV-2026-001625,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001390,BNK-00001560
INV-2026-001626,exact,AUTO_RECONCILE,LED-0001391,BNK-00001561
INV-2026-001627,exact,AUTO_RECONCILE,LED-0001392,BNK-00001562
INV-2026-001628,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001393,BNK-00001563|BNK-00001564
INV-2026-001629,exact,AUTO_RECONCILE,LED-0001394,BNK-00001565
INV-2026-001630,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001395,BNK-00001566
INV-2026-001631,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001396,BNK-00001567
INV-2026-001632,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001633,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001634,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001635,exact,AUTO_RECONCILE,LED-0001397,BNK-00001568
INV-2026-001636,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001398,BNK-00001569
INV-2026-001637,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001638,exact,AUTO_RECONCILE,LED-0001399,BNK-00001570
INV-2026-001639,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001400,BNK-00001571
INV-2026-001640,exact,AUTO_RECONCILE,LED-0001401,BNK-00001572
INV-2026-001641,exact,AUTO_RECONCILE,LED-0001402,BNK-00001573
INV-2026-001642,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001403,BNK-00001574
INV-2026-001643,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001404,BNK-00001575
INV-2026-001644,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001405,BNK-00001576
INV-2026-001645,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001577
INV-2026-001646,exact,AUTO_RECONCILE,LED-0001406,BNK-00001578
INV-2026-001647,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001648,exact,AUTO_RECONCILE,LED-0001407,BNK-00001579
INV-2026-001649,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001650,exact,AUTO_RECONCILE,LED-0001408,BNK-00001580
INV-2026-001651,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001581
INV-2026-001652,exact,AUTO_RECONCILE,LED-0001409,BNK-00001582
INV-2026-001653,exact,AUTO_RECONCILE,LED-0001410,BNK-00001583
INV-2026-001654,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001411,BNK-00001584|BNK-00001585
INV-2026-001655,exact,AUTO_RECONCILE,LED-0001412,BNK-00001586
INV-2026-001656,exact,AUTO_RECONCILE,LED-0001413,BNK-00001587
INV-2026-001657,exact,AUTO_RECONCILE,LED-0001414,BNK-00001588
INV-2026-001658,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001415,BNK-00001589
INV-2026-001659,exact,AUTO_RECONCILE,LED-0001416,BNK-00001590
INV-2026-001660,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001417,BNK-00001591
INV-2026-001661,exact,AUTO_RECONCILE,LED-0001418,BNK-00001592
INV-2026-001662,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001419,BNK-00001593
INV-2026-001663,exact,AUTO_RECONCILE,LED-0001420,BNK-00001594
INV-2026-001664,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001421,BNK-00001595
INV-2026-001665,exact,AUTO_RECONCILE,LED-0001422,BNK-00001596
INV-2026-001666,exact,AUTO_RECONCILE,LED-0001423,BNK-00001597
INV-2026-001667,exact,AUTO_RECONCILE,LED-0001424,BNK-00001598
INV-2026-001668,exact,AUTO_RECONCILE,LED-0001425,BNK-00001599
INV-2026-001669,exact,AUTO_RECONCILE,LED-0001426,BNK-00001600
INV-2026-001670,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001427,BNK-00001601
INV-2026-001671,exact,AUTO_RECONCILE,LED-0001428,BNK-00001602
INV-2026-001672,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001429,BNK-00001603|BNK-00001604
INV-2026-001673,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001430,BNK-00001605
INV-2026-001674,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001431,BNK-00001606
INV-2026-001675,exact,AUTO_RECONCILE,LED-0001432,BNK-00001607
INV-2026-001676,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001433,BNK-00001608|BNK-00001609
INV-2026-001677,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001434,BNK-00001610|BNK-00001611
INV-2026-001678,exact,AUTO_RECONCILE,LED-0001435,BNK-00001612
INV-2026-001679,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001436,BNK-00001613
INV-2026-001680,exact,AUTO_RECONCILE,LED-0001437,BNK-00001614
INV-2026-001681,exact,AUTO_RECONCILE,LED-0001438,BNK-00001615
INV-2026-001682,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001683,exact,AUTO_RECONCILE,LED-0001439,BNK-00001616
INV-2026-001684,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001685,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001440,BNK-00001617
INV-2026-001686,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001441,BNK-00001618
INV-2026-001687,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001442,BNK-00001619
INV-2026-001688,exact,AUTO_RECONCILE,LED-0001443,BNK-00001620
INV-2026-001689,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001690,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001691,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001444,BNK-00001621
INV-2026-001692,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001693,exact,AUTO_RECONCILE,LED-0001445,BNK-00001622
INV-2026-001694,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001695,exact,AUTO_RECONCILE,LED-0001446,BNK-00001623
INV-2026-001696,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001447,BNK-00001624
INV-2026-001697,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001448,BNK-00001625
INV-2026-001698,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001449,BNK-00001626|BNK-00001627
INV-2026-001699,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001450,BNK-00001628
INV-2026-001700,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001451,BNK-00001629
INV-2026-001701,exact,AUTO_RECONCILE,LED-0001452,BNK-00001630
INV-2026-001702,exact,AUTO_RECONCILE,LED-0001453,BNK-00001631
INV-2026-001703,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001454,BNK-00001632
INV-2026-001704,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001455,BNK-00001633
INV-2026-001705,exact,AUTO_RECONCILE,LED-0001456,BNK-00001634
INV-2026-001706,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001457,BNK-00001635
INV-2026-001707,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001458,BNK-00001636
INV-2026-001708,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001459,BNK-00001637
INV-2026-001709,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001460,BNK-00001638
INV-2026-001710,exact,AUTO_RECONCILE,LED-0001461,BNK-00001639
INV-2026-001711,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001712,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001462,BNK-00001640
INV-2026-001713,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001714,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001463,BNK-00001641
INV-2026-001715,exact,AUTO_RECONCILE,LED-0001464,BNK-00001642
INV-2026-001716,exact,AUTO_RECONCILE,LED-0001465,BNK-00001643
INV-2026-001717,exact,AUTO_RECONCILE,LED-0001466,BNK-00001644
INV-2026-001718,exact,AUTO_RECONCILE,LED-0001467,BNK-00001645
INV-2026-001719,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001468,BNK-00001646
INV-2026-001720,exact,AUTO_RECONCILE,LED-0001469,BNK-00001647
INV-2026-001721,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001470,BNK-00001648
INV-2026-001722,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001471,BNK-00001649
INV-2026-001723,exact,AUTO_RECONCILE,LED-0001472,BNK-00001650
INV-2026-001724,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001473,BNK-00001651
INV-2026-001725,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001474,BNK-00001652
INV-2026-001726,exact,AUTO_RECONCILE,LED-0001475,BNK-00001653
INV-2026-001727,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001728,exact,AUTO_RECONCILE,LED-0001476,BNK-00001654
INV-2026-001729,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001477,BNK-00001655
INV-2026-001730,exact,AUTO_RECONCILE,LED-0001478,BNK-00001656
INV-2026-001731,exact,AUTO_RECONCILE,LED-0001479,BNK-00001657
INV-2026-001732,exact,AUTO_RECONCILE,LED-0001480,BNK-00001658
INV-2026-001733,exact,AUTO_RECONCILE,LED-0001481,BNK-00001659
INV-2026-001734,exact,AUTO_RECONCILE,LED-0001482,BNK-00001660
INV-2026-001735,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001661
INV-2026-001736,exact,AUTO_RECONCILE,LED-0001483,BNK-00001662
INV-2026-001737,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001484,BNK-00001663|BNK-00001664
INV-2026-001738,exact,AUTO_RECONCILE,LED-0001485,BNK-00001665
INV-2026-001739,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001486,BNK-00001666|BNK-00001667
INV-2026-001740,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001487,BNK-00001668|BNK-00001669
INV-2026-001741,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001488,BNK-00001670
INV-2026-001742,exact,AUTO_RECONCILE,LED-0001489,BNK-00001671
INV-2026-001743,exact,AUTO_RECONCILE,LED-0001490,BNK-00001672
INV-2026-001744,exact,AUTO_RECONCILE,LED-0001491,BNK-00001673
INV-2026-001745,exact,AUTO_RECONCILE,LED-0001492,BNK-00001674
INV-2026-001746,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001493,BNK-00001675
INV-2026-001747,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001494,BNK-00001676
INV-2026-001748,exact,AUTO_RECONCILE,LED-0001495,BNK-00001677
INV-2026-001749,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001496,BNK-00001678
INV-2026-001750,exact,AUTO_RECONCILE,LED-0001497,BNK-00001679
INV-2026-001751,exact,AUTO_RECONCILE,LED-0001498,BNK-00001680
INV-2026-001752,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001499,BNK-00001681|BNK-00001682
INV-2026-001753,exact,AUTO_RECONCILE,LED-0001500,BNK-00001683
INV-2026-001754,exact,AUTO_RECONCILE,LED-0001501,BNK-00001684
INV-2026-001755,exact,AUTO_RECONCILE,LED-0001502,BNK-00001685
INV-2026-001756,exact,AUTO_RECONCILE,LED-0001503,BNK-00001686
INV-2026-001757,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001687
INV-2026-001758,exact,AUTO_RECONCILE,LED-0001504,BNK-00001688
INV-2026-001759,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001760,exact,AUTO_RECONCILE,LED-0001505,BNK-00001689
INV-2026-001761,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001762,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001506,BNK-00001690
INV-2026-001763,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001507,BNK-00001691|BNK-00001692
INV-2026-001764,exact,AUTO_RECONCILE,LED-0001508,BNK-00001693
INV-2026-001765,exact,AUTO_RECONCILE,LED-0001509,BNK-00001694
INV-2026-001766,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001510,BNK-00001695
INV-2026-001767,exact,AUTO_RECONCILE,LED-0001511,BNK-00001696
INV-2026-001768,exact,AUTO_RECONCILE,LED-0001512,BNK-00001697
INV-2026-001769,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001513,BNK-00001698
INV-2026-001770,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001771,exact,AUTO_RECONCILE,LED-0001514,BNK-00001699
INV-2026-001772,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001515,BNK-00001700
INV-2026-001773,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001701
INV-2026-001774,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001516,BNK-00001702
INV-2026-001775,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001517,BNK-00001703|BNK-00001704
INV-2026-001776,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001777,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001705
INV-2026-001778,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001518,BNK-00001706|BNK-00001707
INV-2026-001779,exact,AUTO_RECONCILE,LED-0001519,BNK-00001708
INV-2026-001780,exact,AUTO_RECONCILE,LED-0001520,BNK-00001709
INV-2026-001781,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001521,BNK-00001710
INV-2026-001782,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001783,exact,AUTO_RECONCILE,LED-0001522,BNK-00001711
INV-2026-001784,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001523,BNK-00001712
INV-2026-001785,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001524,BNK-00001713
INV-2026-001786,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001787,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001525,BNK-00001714
INV-2026-001788,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001526,BNK-00001715
INV-2026-001789,exact,AUTO_RECONCILE,LED-0001527,BNK-00001716
INV-2026-001790,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001528,BNK-00001717
INV-2026-001791,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001792,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001529,BNK-00001718
INV-2026-001793,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001530,BNK-00001719
INV-2026-001794,exact,AUTO_RECONCILE,LED-0001531,BNK-00001720
INV-2026-001795,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001796,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001721
INV-2026-001797,exact,AUTO_RECONCILE,LED-0001532,BNK-00001722
INV-2026-001798,exact,AUTO_RECONCILE,LED-0001533,BNK-00001723
INV-2026-001799,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001534,BNK-00001724
INV-2026-001800,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001535,BNK-00001725
INV-2026-001801,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001536,BNK-00001726
INV-2026-001802,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001537,BNK-00001727
INV-2026-001803,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001804,exact,AUTO_RECONCILE,LED-0001538,BNK-00001728
INV-2026-001805,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001539,BNK-00001729
INV-2026-001806,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001540,BNK-00001730
INV-2026-001807,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001541,BNK-00001731|BNK-00001732
INV-2026-001808,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001733
INV-2026-001809,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001810,exact,AUTO_RECONCILE,LED-0001542,BNK-00001734
INV-2026-001811,exact,AUTO_RECONCILE,LED-0001543,BNK-00001735
INV-2026-001812,exact,AUTO_RECONCILE,LED-0001544,BNK-00001736
INV-2026-001813,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001545,BNK-00001737|BNK-00001738
INV-2026-001814,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001815,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0001546,BNK-00001739|BNK-00001740
INV-2026-001816,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001547,BNK-00001741
INV-2026-001817,exact,AUTO_RECONCILE,LED-0001548,BNK-00001742
INV-2026-001818,exact,AUTO_RECONCILE,LED-0001549,BNK-00001743
INV-2026-001819,exact,AUTO_RECONCILE,LED-0001550,BNK-00001744
INV-2026-001820,exact,AUTO_RECONCILE,LED-0001551,BNK-00001745
INV-2026-001821,exact,AUTO_RECONCILE,LED-0001552,BNK-00001746
INV-2026-001822,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001553,BNK-00001747|BNK-00001748
INV-2026-001823,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001749
INV-2026-001824,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001554,BNK-00001750
